volunteer_id,skill,preferred_task,location,available_time,language,transport,task_history,rating_reliability,name
1811,Water,Rescue,Navsari,1hr am,English,,2,4.14,Isha Mehta
1812,Food,Rescue,Ahmedabad,1hr am,English,,9,2.7,Rahul Mehta
1813,Education,Education,Navsari,5hr pm,Gujarati,,39,4.38,Sneha Joshi
1814,Water,Medical,Ahmedabad,4hr pm,English,,12,4.37,Vikram Singh
1815,Rescue,Education,Navsari,6hr am,Gujarati,,35,3.96,Priya Verma
1816,Food,Education,Navsari,6hr am,English,Car,19,4.85,Arjun Nair
1817,Rescue,Water,Navsari,1hr am,Hindi,,27,2.72,Neha Singh
1818,Water,Food,Vadodara,3hr pm,Gujarati,Bike,30,4.87,Arjun Gupta
1819,Food,Medical,Surat,2hr am,Gujarati,Bike,47,2.61,Amit Gupta
1820,Food,Rescue,Rajkot,2hr am,English,,32,3.38,Rahul Mehta
1821,Water,Food,Surat,6hr am,Hindi,,37,3.28,Priya Singh
1822,Food,Education,Surat,8hr pm,Hindi,,46,2.74,Priya Kumar
1823,Rescue,Medical,Surat,4hr pm,English,Car,35,3.56,Priya Reddy
1824,Medical,Education,Ahmedabad,5hr am,English,,38,2.92,Rohit Nair
1825,Medical,Medical,Rajkot,8hr am,Gujarati,Bike,44,4.42,Amit Joshi
1826,Water,Education,Rajkot,7hr pm,Hindi,,23,4.5,Vikram Verma
1827,Education,Medical,Navsari,6hr am,Hindi,Bike,12,2.51,Amit Singh
1828,Food,Education,Rajkot,4hr am,Gujarati,Car,50,4.04,Anjali Singh
1829,Education,Water,Navsari,1hr pm,Hindi,Car,3,3.31,Vikram Sharma
1830,Food,Water,Vadodara,8hr am,English,,42,4.15,Anjali Singh
1831,Water,Water,Vadodara,3hr am,English,Bike,26,4.96,Pooja Gupta
1832,Rescue,Rescue,Surat,8hr pm,Gujarati,Bike,31,3.94,Amit Mehta
1833,Food,Rescue,Navsari,7hr pm,Gujarati,Car,4,4.96,Rahul Patel
1834,Education,Education,Vadodara,3hr pm,Hindi,,43,4.18,Arjun Verma
1835,Medical,Food,Navsari,8hr pm,English,Bike,9,4.06,Amit Sharma
1836,Education,Food,Rajkot,5hr pm,Gujarati,,35,4.49,Isha Verma
1837,Education,Rescue,Navsari,8hr pm,English,Car,16,4.5,Pooja Reddy
1838,Rescue,Water,Surat,7hr am,Hindi,Car,30,4.51,Vikram Gupta
1839,Water,Rescue,Ahmedabad,8hr pm,Hindi,,32,3.15,Rohit Verma
1840,Water,Education,Surat,7hr am,Hindi,Car,35,3.34,Isha Kumar
1841,Rescue,Education,Ahmedabad,7hr am,Hindi,,12,4.28,Priya Kumar
1842,Food,Water,Surat,4hr am,English,,48,3.12,Amit Verma
1843,Medical,Medical,Surat,5hr am,Gujarati,Car,37,4.67,Sneha Verma
1844,Education,Medical,Vadodara,5hr am,Hindi,,1,4.18,Arjun Kumar
1845,Education,Water,Ahmedabad,3hr pm,Hindi,Car,31,4.42,Isha Singh
1846,Rescue,Rescue,Rajkot,1hr pm,English,,20,2.95,Priya Joshi
1847,Rescue,Medical,Navsari,1hr pm,Hindi,,37,3.49,Karan Sharma
1848,Rescue,Food,Surat,5hr pm,English,Car,17,4.16,Neha Gupta
1849,Medical,Food,Navsari,1hr am,English,,33,3.98,Karan Verma
1850,Water,Rescue,Surat,2hr pm,English,,26,3.02,Neha Verma
1851,Education,Water,Ahmedabad,8hr pm,Hindi,,30,2.78,Rahul Gupta
1852,Rescue,Rescue,Vadodara,1hr am,English,Car,7,2.63,Arjun Reddy
1853,Water,Education,Navsari,4hr pm,Gujarati,Bike,12,4.77,Arjun Nair
1854,Medical,Water,Vadodara,4hr am,English,,17,2.78,Neha Patel
1855,Food,Rescue,Vadodara,6hr pm,Hindi,Bike,32,3.33,Arjun Patel
1856,Education,Rescue,Rajkot,3hr am,English,,22,2.63,Rohit Reddy
1857,Food,Rescue,Vadodara,7hr pm,Gujarati,,21,4.38,Vikram Gupta
1858,Rescue,Education,Ahmedabad,7hr pm,Hindi,,12,4.28,Sneha Kumar
1859,Food,Education,Surat,6hr pm,Gujarati,Bike,32,4.7,Pooja Singh
1860,Medical,Medical,Rajkot,4hr pm,Gujarati,,36,4.71,Priya Singh
1861,Rescue,Water,Vadodara,5hr pm,Hindi,Car,46,4.96,Pooja Reddy
1862,Water,Education,Navsari,6hr pm,English,Car,45,4.63,Arjun Nair
1863,Food,Food,Rajkot,7hr am,Hindi,Bike,24,4.29,Priya Sharma
1864,Food,Rescue,Surat,7hr pm,English,Car,36,3.8,Anjali Singh
1865,Rescue,Food,Vadodara,2hr am,Gujarati,Bike,2,4.34,Vikram Kumar
1866,Medical,Medical,Navsari,4hr am,Hindi,,37,4.98,Karan Mehta
1867,Water,Food,Vadodara,6hr am,English,Bike,40,3.7,Rohit Sharma
1868,Education,Rescue,Rajkot,6hr am,Gujarati,,38,3.93,Amit Singh
1869,Medical,Water,Surat,8hr am,Gujarati,Car,48,2.72,Anjali Mehta
1870,Food,Education,Rajkot,4hr am,English,Bike,38,4.05,Sneha Verma
1871,Education,Food,Vadodara,2hr am,English,,50,2.9,Sneha Gupta
1872,Rescue,Medical,Surat,2hr pm,Gujarati,Bike,17,4.34,Arjun Gupta
1873,Medical,Water,Ahmedabad,2hr am,Hindi,Bike,1,4.44,Rohit Reddy
1874,Rescue,Rescue,Navsari,6hr am,English,Car,36,4.61,Priya Patel
1875,Food,Rescue,Ahmedabad,3hr am,English,Car,37,3.26,Sneha Kumar
1876,Food,Water,Vadodara,4hr am,Gujarati,Car,6,3.27,Anjali Nair
1877,Rescue,Food,Navsari,5hr am,Hindi,Car,46,3.08,Arjun Mehta
1878,Education,Rescue,Ahmedabad,2hr pm,Gujarati,Bike,44,4.26,Rohit Kumar
1879,Water,Medical,Ahmedabad,4hr am,English,,12,4.37,Priya Nair
1880,Education,Education,Navsari,7hr am,Gujarati,,39,2.55,Karan Nair
1881,Medical,Rescue,Ahmedabad,3hr pm,Gujarati,Car,21,2.62,Rahul Joshi
1882,Medical,Medical,Ahmedabad,6hr am,Hindi,,1,2.75,Karan Singh
1883,Food,Rescue,Navsari,7hr am,Gujarati,Car,4,4.96,Pooja Reddy
1884,Education,Food,Surat,1hr pm,Hindi,,50,4.87,Priya Sharma
1885,Education,Education,Ahmedabad,7hr am,English,Car,26,3.07,Isha Patel
1886,Medical,Water,Rajkot,3hr am,Gujarati,,26,4.4,Karan Gupta
1887,Rescue,Water,Surat,7hr pm,Hindi,Car,31,4.36,Anjali Reddy
1888,Water,Education,Rajkot,8hr pm,Gujarati,Bike,29,3.56,Neha Sharma
1889,Water,Food,Navsari,4hr am,Gujarati,Bike,6,3.99,Vikram Singh
1890,Food,Water,Surat,3hr am,Hindi,Bike,8,3.23,Priya Singh
1891,Education,Water,Navsari,5hr am,English,Bike,39,2.95,Amit Nair
1892,Water,Water,Surat,3hr pm,Gujarati,,27,3.39,Vikram Reddy
1893,Medical,Medical,Ahmedabad,3hr pm,Hindi,Car,32,3.71,Isha Gupta
1894,Education,Rescue,Vadodara,3hr am,English,Bike,29,4.64,Rahul Verma
1895,Rescue,Water,Ahmedabad,2hr am,Hindi,Bike,26,3.43,Sneha Verma
1896,Medical,Water,Rajkot,6hr pm,Hindi,,40,4.97,Neha Reddy
1897,Education,Medical,Ahmedabad,6hr am,Hindi,Car,19,3.87,Vikram Kumar
1898,Education,Food,Surat,3hr am,English,,25,3.64,Anjali Singh
1899,Food,Medical,Ahmedabad,7hr am,English,Bike,32,2.99,Karan Reddy
1900,Education,Rescue,Navsari,5hr pm,English,Bike,31,3.94,Neha Verma
1901,Rescue,Rescue,Surat,6hr pm,English,Car,50,3.65,Anjali Joshi
1902,Education,Education,Navsari,6hr am,Gujarati,,39,3.15,Pooja Kumar
1903,Education,Water,Rajkot,4hr pm,Gujarati,,42,3.05,Arjun Reddy
1904,Food,Food,Vadodara,5hr am,Gujarati,,40,3.95,Rahul Mehta
1905,Education,Medical,Navsari,3hr pm,Gujarati,,15,3.35,Amit Gupta
1906,Medical,Water,Rajkot,6hr am,Gujarati,Car,28,3.83,Anjali Singh
1907,Rescue,Education,Navsari,8hr am,Hindi,Car,13,4.43,Anjali Joshi
1908,Water,Medical,Rajkot,6hr pm,Gujarati,,33,3.98,Amit Reddy
1909,Medical,Rescue,Surat,8hr pm,English,,44,4.44,Arjun Singh
1910,Water,Medical,Ahmedabad,4hr am,English,,12,4.37,Amit Patel
1911,Education,Food,Rajkot,2hr am,Hindi,Car,50,4.43,Rahul Sharma
1912,Food,Water,Vadodara,6hr am,Gujarati,Bike,22,2.74,Vikram Patel
1913,Medical,Rescue,Navsari,3hr am,Gujarati,,21,3.21,Pooja Verma
1914,Education,Medical,Navsari,3hr pm,Gujarati,,50,4.89,Vikram Joshi
1915,Education,Water,Navsari,5hr am,English,Bike,39,2.95,Karan Kumar
1916,Medical,Rescue,Navsari,1hr pm,English,,17,4.78,Priya Joshi
1917,Medical,Water,Vadodara,4hr pm,Gujarati,Car,11,3.41,Anjali Joshi
1918,Food,Water,Navsari,5hr pm,Gujarati,Car,16,4.49,Rohit Verma
1919,Food,Education,Navsari,8hr pm,Hindi,Bike,31,4.79,Isha Singh
1920,Rescue,Water,Surat,7hr am,Hindi,Car,31,4.36,Pooja Joshi
1921,Food,Education,Ahmedabad,5hr am,Hindi,,47,4.08,Priya Kumar
1922,Water,Education,Rajkot,1hr am,Gujarati,Bike,32,3.89,Karan Gupta
1923,Rescue,Medical,Vadodara,1hr pm,Gujarati,,7,4.9,Amit Sharma
1924,Food,Education,Navsari,1hr am,English,,0,4.02,Priya Kumar
1925,Water,Food,Navsari,5hr am,Hindi,Car,22,4.43,Anjali Reddy
1926,Water,Education,Ahmedabad,5hr pm,Hindi,Car,41,4.17,Isha Verma
1927,Education,Rescue,Surat,6hr am,English,Car,19,2.82,Neha Singh
1928,Medical,Water,Rajkot,1hr pm,Hindi,,0,2.89,Pooja Singh
1929,Rescue,Education,Ahmedabad,4hr pm,Hindi,Bike,47,4.72,Anjali Singh
1930,Rescue,Water,Vadodara,5hr am,Hindi,Car,46,4.96,Rohit Joshi
1931,Education,Water,Vadodara,5hr pm,Gujarati,,41,2.76,Sneha Nair
1932,Medical,Rescue,Navsari,2hr am,Gujarati,,34,4.71,Isha Sharma
1933,Rescue,Medical,Ahmedabad,7hr am,English,Bike,9,3.13,Vikram Nair
1934,Water,Education,Navsari,3hr pm,Hindi,Bike,25,3.65,Rohit Patel
1935,Rescue,Education,Rajkot,4hr pm,Gujarati,Car,31,4.21,Sneha Reddy
1936,Food,Water,Vadodara,8hr pm,English,,42,4.15,Arjun Joshi
1937,Food,Education,Ahmedabad,4hr am,English,Bike,26,4.33,Priya Singh
1938,Medical,Food,Navsari,8hr pm,English,Bike,9,4.06,Rohit Patel
1939,Food,Food,Ahmedabad,2hr pm,Hindi,,5,3.61,Isha Reddy
1940,Education,Food,Vadodara,8hr am,Hindi,Car,0,4.83,Rohit Verma
1941,Water,Medical,Navsari,7hr am,Gujarati,Bike,31,2.92,Priya Kumar
1942,Food,Rescue,Surat,8hr pm,Gujarati,Bike,35,3.37,Priya Mehta
1943,Water,Food,Surat,6hr pm,English,Bike,46,3.17,Anjali Verma
1944,Rescue,Education,Surat,3hr pm,Gujarati,Car,6,4.04,Vikram Gupta
1945,Water,Food,Rajkot,1hr am,Hindi,Car,7,4.91,Arjun Joshi
1946,Food,Rescue,Surat,7hr am,English,Car,36,3.8,Isha Kumar
1947,Food,Rescue,Vadodara,4hr pm,Hindi,Bike,42,4.85,Arjun Kumar
1948,Food,Rescue,Surat,3hr pm,Gujarati,,15,4.6,Rohit Mehta
1949,Rescue,Education,Navsari,8hr pm,Gujarati,,44,4.08,Priya Sharma
1950,Water,Rescue,Surat,6hr pm,English,Bike,6,3.52,Arjun Verma
1951,Medical,Food,Surat,3hr pm,English,Bike,50,4.87,Pooja Mehta
1952,Water,Water,Rajkot,8hr am,Hindi,Car,3,3.72,Rahul Reddy
1953,Education,Food,Navsari,5hr pm,English,,2,2.96,Karan Nair
1954,Water,Rescue,Navsari,3hr am,English,Car,38,3.84,Isha Gupta
1955,Food,Food,Surat,8hr am,English,Bike,10,3.27,Pooja Mehta
1956,Medical,Medical,Vadodara,3hr am,Gujarati,Bike,35,3.88,Arjun Mehta
1957,Education,Rescue,Navsari,1hr am,Gujarati,Car,12,2.78,Karan Mehta
1958,Education,Food,Navsari,3hr pm,Hindi,,11,3.79,Rohit Kumar
1959,Rescue,Water,Vadodara,8hr am,Hindi,Bike,32,4.17,Isha Gupta
1960,Rescue,Food,Rajkot,4hr pm,English,,18,3.11,Rohit Kumar
1961,Food,Medical,Surat,2hr pm,English,,44,4.16,Sneha Joshi
1962,Rescue,Medical,Vadodara,3hr am,Hindi,Car,20,4.88,Vikram Patel
1963,Medical,Rescue,Navsari,3hr am,Gujarati,,21,3.21,Isha Sharma
1964,Water,Rescue,Rajkot,3hr am,Hindi,Car,36,3.37,Neha Sharma
1965,Medical,Food,Ahmedabad,5hr am,Gujarati,Car,11,4.11,Isha Nair
1966,Water,Education,Surat,7hr pm,Hindi,Car,35,3.34,Karan Singh
1967,Rescue,Rescue,Surat,7hr am,English,Bike,22,2.85,Arjun Gupta
1968,Food,Medical,Navsari,3hr am,Hindi,Car,27,2.65,Rohit Verma
1969,Education,Education,Vadodara,8hr am,Hindi,,32,4.86,Anjali Nair
1970,Water,Rescue,Surat,2hr am,English,,26,3.02,Rahul Sharma
1971,Food,Rescue,Surat,3hr am,Gujarati,,15,4.6,Neha Nair
1972,Water,Food,Navsari,5hr am,English,Bike,50,3.97,Karan Singh
1973,Food,Education,Rajkot,6hr pm,English,,16,2.54,Isha Verma
1974,Medical,Food,Ahmedabad,5hr am,Gujarati,Car,11,4.11,Pooja Verma
1975,Food,Food,Surat,4hr am,Gujarati,Car,16,2.95,Amit Singh
1976,Rescue,Medical,Vadodara,5hr pm,Gujarati,Car,3,2.67,Pooja Patel
1977,Medical,Medical,Ahmedabad,8hr am,English,Bike,12,4.35,Rahul Mehta
1978,Education,Education,Ahmedabad,6hr pm,Hindi,Bike,25,3.42,Arjun Sharma
1979,Rescue,Medical,Rajkot,7hr am,English,Car,47,3.05,Vikram Joshi
1980,Food,Water,Rajkot,3hr am,English,,26,3.45,Karan Patel
1981,Food,Education,Surat,6hr pm,Gujarati,Bike,32,4.7,Neha Nair
1982,Rescue,Education,Vadodara,7hr am,English,,39,4.93,Priya Verma
1983,Medical,Medical,Ahmedabad,2hr pm,English,,13,3.83,Rohit Joshi
1984,Medical,Water,Vadodara,3hr pm,English,Car,17,4.12,Isha Patel
1985,Water,Education,Navsari,7hr am,Gujarati,Bike,43,3.23,Arjun Joshi
1986,Food,Rescue,Vadodara,4hr pm,Hindi,Bike,42,4.85,Karan Kumar
1987,Education,Rescue,Vadodara,8hr pm,Hindi,Car,32,2.93,Amit Verma
1988,Education,Medical,Ahmedabad,2hr am,Gujarati,,43,4.64,Sneha Mehta
1989,Rescue,Rescue,Rajkot,3hr am,Gujarati,Car,27,4.25,Isha Kumar
1990,Education,Medical,Navsari,5hr am,Hindi,Bike,34,3.33,Anjali Singh
1991,Water,Education,Ahmedabad,5hr pm,Hindi,Car,41,4.17,Anjali Singh
1992,Education,Rescue,Rajkot,6hr am,Gujarati,Bike,31,2.93,Rahul Sharma
1993,Medical,Rescue,Vadodara,1hr am,Gujarati,Car,46,3.9,Anjali Gupta
1994,Rescue,Education,Vadodara,4hr am,Hindi,Bike,13,4.74,Pooja Gupta
1995,Water,Education,Ahmedabad,4hr am,Hindi,,32,4.24,Neha Patel
1996,Water,Food,Navsari,6hr am,Hindi,Bike,22,2.71,Sneha Gupta
1997,Medical,Medical,Vadodara,1hr pm,Hindi,Bike,17,3.17,Rohit Gupta
1998,Education,Education,Navsari,1hr am,Gujarati,,26,4.62,Priya Joshi
1999,Medical,Medical,Surat,3hr am,English,Car,7,4.77,Isha Kumar
2000,Medical,Rescue,Ahmedabad,4hr pm,English,,22,4.53,Rahul Joshi
2001,Medical,Rescue,Surat,6hr pm,Hindi,Bike,50,4.76,Karan Verma
2002,Medical,Education,Rajkot,4hr pm,Hindi,Car,16,4.58,Neha Singh
2003,Rescue,Water,Navsari,2hr am,English,Bike,11,4.05,Vikram Patel
2004,Education,Food,Navsari,4hr pm,Gujarati,,49,4.19,Pooja Joshi
2005,Education,Medical,Vadodara,5hr pm,Hindi,,20,2.56,Anjali Nair
2006,Water,Food,Rajkot,1hr pm,Hindi,Car,20,4.92,Rohit Mehta
2007,Water,Water,Vadodara,3hr pm,Gujarati,,45,3.54,Priya Joshi
2008,Education,Rescue,Surat,6hr am,Hindi,Car,4,2.98,Pooja Singh
2009,Water,Food,Rajkot,4hr am,English,Car,48,3.94,Arjun Reddy
2010,Education,Water,Rajkot,8hr am,Hindi,Bike,4,2.8,Sneha Reddy
2011,Medical,Rescue,Surat,8hr pm,English,,44,4.44,Neha Kumar
2012,Education,Medical,Surat,1hr pm,Gujarati,Car,25,3.21,Anjali Joshi
2013,Rescue,Water,Rajkot,3hr am,Gujarati,Bike,16,2.86,Isha Sharma
2014,Education,Rescue,Rajkot,6hr pm,Gujarati,Bike,31,2.93,Priya Gupta
2015,Rescue,Water,Ahmedabad,2hr am,Hindi,Bike,26,3.43,Arjun Patel
2016,Education,Food,Navsari,4hr pm,Gujarati,,49,4.19,Arjun Reddy
2017,Rescue,Food,Surat,6hr pm,Hindi,,0,3.43,Amit Patel
2018,Water,Medical,Surat,5hr pm,Gujarati,,44,3.85,Sneha Kumar
2019,Rescue,Food,Surat,4hr pm,Hindi,Bike,11,4.37,Neha Patel
2020,Medical,Medical,Navsari,7hr am,Hindi,Bike,37,3.18,Amit Kumar
2021,Education,Medical,Rajkot,3hr am,English,,29,4.38,Rahul Joshi
2022,Medical,Rescue,Vadodara,5hr pm,English,Car,50,3.6,Pooja Sharma
2023,Water,Medical,Rajkot,8hr pm,English,Bike,2,4.36,Rahul Singh
2024,Food,Medical,Surat,6hr am,Gujarati,Bike,8,4.26,Neha Singh
2025,Food,Food,Rajkot,4hr pm,Gujarati,,29,4.56,Rahul Nair
2026,Medical,Education,Rajkot,6hr pm,Gujarati,,40,4.94,Neha Verma
2027,Water,Education,Ahmedabad,5hr am,Hindi,Car,41,4.17,Vikram Mehta
2028,Education,Education,Surat,6hr am,English,,22,2.54,Karan Sharma
2029,Food,Rescue,Surat,7hr pm,Gujarati,Bike,16,4.82,Amit Gupta
2030,Food,Education,Navsari,8hr am,Hindi,,7,3.72,Rohit Reddy
2031,Rescue,Water,Surat,2hr am,Gujarati,,12,3.94,Pooja Patel
2032,Food,Water,Navsari,5hr pm,Hindi,Car,0,2.85,Priya Nair
2033,Medical,Education,Ahmedabad,2hr am,Hindi,Bike,16,3.6,Pooja Sharma
2034,Food,Rescue,Rajkot,3hr pm,Gujarati,Car,0,4.22,Vikram Joshi
2035,Rescue,Food,Surat,3hr am,English,,48,3.05,Neha Verma
2036,Education,Water,Ahmedabad,4hr am,Gujarati,Bike,30,4.03,Sneha Verma
2037,Medical,Water,Vadodara,6hr pm,English,Car,22,3.04,Isha Nair
2038,Rescue,Education,Vadodara,1hr pm,Hindi,Bike,18,2.82,Sneha Singh
2039,Water,Education,Ahmedabad,4hr am,Hindi,,32,4.24,Priya Kumar
2040,Medical,Water,Surat,3hr pm,English,,50,4.79,Neha Mehta
2041,Rescue,Education,Rajkot,7hr am,Gujarati,Car,20,4.35,Rahul Reddy
2042,Food,Rescue,Navsari,2hr am,English,Bike,35,4.27,Sneha Gupta
2043,Food,Education,Navsari,6hr am,English,Car,19,4.85,Rahul Singh
2044,Medical,Rescue,Navsari,4hr pm,English,Car,10,3.63,Rahul Joshi
2045,Education,Food,Vadodara,1hr pm,Hindi,Car,39,2.96,Arjun Patel
2046,Food,Medical,Surat,6hr am,Gujarati,Bike,8,4.26,Rohit Mehta
2047,Rescue,Rescue,Rajkot,6hr pm,Hindi,Bike,23,3.82,Arjun Patel
2048,Food,Food,Ahmedabad,4hr pm,Gujarati,Bike,40,2.64,Amit Reddy
2049,Education,Medical,Vadodara,7hr am,Gujarati,Car,15,2.51,Vikram Gupta
2050,Education,Education,Vadodara,3hr am,English,,8,2.86,Amit Patel
2051,Food,Water,Rajkot,1hr pm,English,,12,3.06,Neha Gupta
2052,Food,Education,Surat,6hr am,Gujarati,Bike,32,4.7,Isha Singh
2053,Food,Medical,Rajkot,2hr pm,Hindi,Bike,50,4.47,Neha Reddy
2054,Food,Medical,Ahmedabad,4hr am,Gujarati,Car,49,3.49,Rahul Nair
2055,Education,Rescue,Surat,4hr am,English,Car,31,4.86,Priya Nair
2056,Rescue,Water,Ahmedabad,1hr pm,Hindi,,40,4.26,Vikram Gupta
2057,Education,Rescue,Rajkot,5hr pm,Gujarati,Car,8,4.62,Isha Mehta
2058,Medical,Rescue,Surat,3hr am,Hindi,,26,3.87,Anjali Reddy
2059,Rescue,Rescue,Rajkot,8hr pm,Hindi,Bike,5,3.48,Vikram Patel
2060,Rescue,Water,Vadodara,2hr pm,English,Car,13,3.23,Priya Mehta
2061,Education,Medical,Surat,8hr pm,Gujarati,Car,6,3.79,Pooja Singh
2062,Water,Food,Rajkot,1hr am,Hindi,Car,20,4.92,Neha Kumar
2063,Medical,Food,Vadodara,8hr pm,Hindi,,19,4.63,Neha Verma
2064,Education,Rescue,Rajkot,3hr am,English,,12,4.73,Isha Patel
2065,Medical,Rescue,Vadodara,4hr am,English,Car,43,3.03,Amit Reddy
2066,Water,Education,Ahmedabad,4hr am,Hindi,,4,3.62,Amit Reddy
2067,Water,Rescue,Rajkot,3hr am,Hindi,Car,36,3.37,Arjun Sharma
2068,Education,Food,Vadodara,8hr pm,Hindi,Car,0,4.83,Amit Patel
2069,Water,Education,Rajkot,1hr pm,Gujarati,Bike,3,4.62,Rohit Kumar
2070,Food,Medical,Surat,3hr pm,Gujarati,,31,3.87,Rahul Singh
2071,Food,Medical,Surat,5hr am,English,,27,4.28,Neha Joshi
2072,Medical,Medical,Surat,3hr am,English,Car,7,4.77,Rahul Sharma
2073,Rescue,Food,Navsari,7hr am,Hindi,Bike,3,3.93,Rohit Reddy
2074,Water,Water,Ahmedabad,7hr pm,English,Bike,38,4.05,Priya Nair
2075,Rescue,Education,Ahmedabad,7hr am,Hindi,,12,4.28,Vikram Reddy
2076,Rescue,Food,Navsari,8hr pm,English,,45,3.03,Anjali Kumar
2077,Water,Water,Vadodara,3hr pm,English,Bike,26,4.96,Anjali Sharma
2078,Food,Food,Vadodara,2hr am,Gujarati,Car,4,4.18,Arjun Kumar
2079,Education,Food,Rajkot,8hr am,Gujarati,Car,5,4.28,Arjun Patel
2080,Food,Medical,Vadodara,1hr pm,Gujarati,Bike,16,4.97,Arjun Reddy
2081,Rescue,Food,Rajkot,8hr am,English,,15,2.71,Pooja Sharma
2082,Water,Water,Vadodara,3hr am,English,Bike,26,4.96,Priya Verma
2083,Rescue,Food,Ahmedabad,4hr pm,Gujarati,Bike,37,4.75,Sneha Kumar
2084,Medical,Water,Vadodara,7hr am,Hindi,Car,40,4.91,Amit Nair
2085,Water,Education,Rajkot,7hr pm,English,Bike,29,3.88,Neha Gupta
2086,Medical,Food,Rajkot,2hr am,Hindi,Bike,20,3.69,Pooja Gupta
2087,Water,Rescue,Navsari,1hr am,English,,2,4.14,Sneha Joshi
2088,Water,Food,Navsari,6hr pm,Hindi,Bike,22,2.71,Isha Mehta
2089,Medical,Water,Vadodara,4hr pm,English,Car,17,4.75,Anjali Patel
2090,Education,Rescue,Navsari,5hr pm,English,Bike,31,3.94,Neha Nair
2091,Medical,Education,Navsari,6hr pm,Gujarati,,15,4.37,Vikram Verma
2092,Education,Rescue,Rajkot,6hr am,Gujarati,Bike,31,2.93,Priya Joshi
2093,Water,Food,Navsari,5hr am,English,Bike,50,3.97,Vikram Reddy
2094,Food,Education,Navsari,7hr am,Hindi,Car,11,4.58,Priya Singh
2095,Water,Medical,Vadodara,6hr pm,English,,1,3.15,Vikram Verma
2096,Medical,Medical,Rajkot,2hr pm,English,,8,3.92,Amit Verma
2097,Water,Medical,Rajkot,6hr am,Gujarati,,33,3.98,Rahul Singh
2098,Medical,Education,Vadodara,4hr am,Hindi,Bike,23,3.94,Pooja Nair
2099,Medical,Rescue,Rajkot,3hr pm,Gujarati,Bike,11,3.68,Neha Singh
2100,Medical,Education,Surat,8hr pm,Gujarati,Car,35,3.37,Arjun Verma
2101,Food,Water,Rajkot,6hr pm,English,,25,3.61,Amit Singh
2102,Education,Water,Surat,2hr am,Hindi,Car,50,4.58,Rohit Nair
2103,Food,Medical,Navsari,8hr am,Hindi,Bike,45,3.03,Anjali Kumar
2104,Food,Water,Rajkot,1hr pm,English,,12,3.06,Pooja Sharma
2105,Medical,Food,Vadodara,2hr pm,Gujarati,Car,20,3.84,Arjun Patel
2106,Medical,Water,Vadodara,4hr am,English,,17,2.78,Neha Patel
2107,Food,Rescue,Rajkot,4hr am,Hindi,Car,38,4.0,Sneha Nair
2108,Food,Food,Rajkot,5hr am,Gujarati,Bike,4,3.4,Sneha Singh
2109,Water,Food,Navsari,1hr am,Hindi,,11,3.74,Neha Sharma
2110,Rescue,Education,Surat,8hr am,English,Bike,12,2.82,Karan Reddy
2111,Medical,Medical,Vadodara,2hr pm,English,,29,3.95,Rahul Mehta
2112,Water,Food,Ahmedabad,7hr am,English,,33,4.44,Isha Nair
2113,Water,Water,Surat,6hr am,Hindi,Bike,14,2.68,Rahul Joshi
2114,Rescue,Education,Navsari,8hr am,Hindi,Car,13,4.43,Anjali Singh
2115,Food,Medical,Ahmedabad,1hr am,English,Bike,16,4.04,Rahul Singh
2116,Food,Education,Ahmedabad,7hr am,English,Car,23,2.59,Sneha Verma
2117,Medical,Water,Surat,8hr am,Hindi,Bike,27,3.96,Sneha Kumar
2118,Rescue,Rescue,Rajkot,7hr pm,Gujarati,Bike,6,4.19,Rohit Mehta
2119,Food,Rescue,Ahmedabad,5hr pm,English,Bike,15,4.48,Arjun Verma
2120,Medical,Rescue,Navsari,2hr am,Gujarati,,34,4.71,Rohit Singh
2121,Education,Water,Rajkot,5hr pm,English,,22,2.91,Vikram Patel
2122,Education,Education,Ahmedabad,6hr am,Hindi,Bike,25,3.42,Anjali Nair
2123,Education,Rescue,Rajkot,8hr pm,Gujarati,,7,2.94,Rahul Mehta
2124,Rescue,Rescue,Navsari,6hr am,English,,23,3.39,Rahul Singh
2125,Water,Medical,Vadodara,3hr pm,English,Bike,18,4.74,Sneha Sharma
2126,Medical,Medical,Vadodara,2hr pm,English,,29,3.95,Anjali Verma
2127,Medical,Water,Rajkot,4hr pm,Gujarati,Bike,43,3.81,Anjali Reddy
2128,Water,Medical,Rajkot,6hr pm,Hindi,Bike,5,3.16,Vikram Nair
2129,Education,Water,Navsari,2hr pm,English,Bike,26,3.24,Vikram Singh
2130,Rescue,Medical,Navsari,1hr am,Gujarati,Bike,17,3.42,Neha Mehta
2131,Food,Education,Ahmedabad,5hr pm,English,,12,2.64,Rahul Kumar
2132,Medical,Food,Navsari,6hr am,English,,18,3.41,Isha Reddy
2133,Food,Rescue,Ahmedabad,1hr am,English,,9,2.7,Rahul Patel
2134,Medical,Food,Surat,7hr am,Gujarati,,42,3.76,Karan Kumar
2135,Education,Education,Rajkot,6hr am,English,Bike,26,3.19,Anjali Patel
2136,Water,Education,Rajkot,7hr pm,English,Bike,29,3.88,Amit Joshi
2137,Water,Food,Rajkot,1hr am,Hindi,Car,20,4.92,Neha Verma
2138,Medical,Rescue,Surat,3hr am,Hindi,,26,3.87,Rohit Verma
2139,Medical,Medical,Vadodara,2hr pm,Hindi,Bike,24,2.57,Amit Gupta
